family	node	go_id	aspect	evidence	negated	seeds	taxon	date
PTHR20275	PTN000463643	GO:0003951	F	IBD	false	AGI_LocusCode:AT3G21070|AGI_LocusCode:AT1G78590|UniProtKB:O31612|UniProtKB:P65774|SGD:S000000767|MGI:MGI:2183149|UniProtKB:P9WHV7|UniProtKB:Q58327|AGI_LocusCode:AT1G21640|UniProtKB:O95544|FB:FBgn0033853|UniProtKB:P0A7B3|UniProtKB:Q8Y8D7|SGD:S000003810	taxon:	20250412
PTHR20275	PTN000463643	GO:0006741	P	IBD	false	UniProtKB:P0A7B3|RGD:1642420|UniProtKB:Q8Y8D7|SGD:S000003810|FB:FBgn0053156|FB:FBgn0033853|MGI:MGI:2183149|UniProtKB:Q58327|UniProtKB:P9WHV7|SGD:S000006109|UniProtKB:O31612|AGI_LocusCode:AT1G78590|SGD:S000000767|UniProtKB:P65774	taxon:	20260529
PTHR20275	PTN000463746	GO:0042736	F	IBD	false	AGI_LocusCode:AT3G21070	taxon:33090	20250728
PTHR20275	PTN000463769	GO:0005829	C	IBD	false	UniProtKB:P0A7B3	taxon:2	20250728
PTHR20275	PTN001072874	GO:0005759	C	IBD	false	SGD:S000006109	taxon:4751	20250728
PTHR20275	PTN001072874	GO:0003951	F	IRD	true	PANTHER:PTN000463643	taxon:4751	20250728
PTHR20275	PTN001072874	GO:0042736	F	IBD	false	SGD:S000006109	taxon:4751	20250728
PTHR20275	PTN001072874	GO:0006741	P	IRD	true	PANTHER:PTN000463643	taxon:4751	20260529
PTHR20275	PTN001072874	GO:0034599	P	IBD	false	SGD:S000006109	taxon:4751	20250728
PTHR20275	PTN001072894	GO:0005829	C	IBD	false	MGI:MGI:2183149	taxon:6072	20250728
PTHR20275	PTN008367271	GO:0003951	F	IRD	true	PANTHER:PTN000463643	taxon:2698737	20250728
PTHR20275	PTN008367271	GO:0042736	F	IBD	false	AGI_LocusCode:AT1G78590	taxon:2698737	20250728
PTHR20275	PTN008367271	GO:0006741	P	IRD	true	PANTHER:PTN000463643	taxon:2698737	20260529
