family	node	go_id	aspect	evidence	negated	seeds	taxon	date
PTHR10742	PTN000077987	GO:0005737	C	IBD	false	MGI:MGI:2445356|UniProtKB:Q5NAI7|AGI_LocusCode:AT4G29720|UniProtKB:Q9NWM0|FB:FBgn0002036|RGD:1561125	taxon:2759	20260528
PTHR10742	PTN000077987	GO:0046592	F	IBD	false	UniProtKB:Q6QHF9|MGI:MGI:2445356|RGD:1306049|AGI_LocusCode:AT4G29720|UniProtKB:Q5NAI7|RGD:1561125|MGI:MGI:1916983|UniProtKB:Q9NWM0	taxon:2759	20260528
PTHR10742	PTN000078160	GO:0046203	P	IBD	false	UniProtKB:Q6QHF9|RGD:1561125	taxon:33511	20231121
PTHR10742	PTN000743699	GO:0005634	C	IBD	false	AGI_LocusCode:AT1G62830	taxon:3398	20171019
PTHR10742	PTN000743699	GO:0045892	P	IBD	false	AGI_LocusCode:AT1G62830	taxon:3398	20240709
PTHR10742	PTN000743713	GO:0052901	F	IBD	false	AGI_LocusCode:AT2G43020|AGI_LocusCode:AT1G65840|UniProtKB:Q0J954|UniProtKB:Q7X809|AGI_LocusCode:AT3G59050|UniProtKB:Q7XR46	taxon:33090	20260528
PTHR10742	PTN000743713	GO:0046208	P	IBD	false	UniProtKB:Q7XR46|UniProtKB:Q0J954|UniProtKB:Q7X809	taxon:33090	20240709
PTHR10742	PTN000743713	GO:1903602	P	IBD	false	UniProtKB:Q7X809|UniProtKB:Q0J954|UniProtKB:Q7XR46	taxon:33090	20240709
PTHR10742	PTN000743742	GO:0016491	F	IBD	false	WB:WBGene00005010|MGI:MGI:2145261|UniProtKB:Q0J290|RGD:1561125|FB:FBgn0260397|AGI_LocusCode:AT5G13700|MGI:MGI:1196256|UniProtKB:Q5NAI7|UniProtKB:Q7XR46|AGI_LocusCode:AT3G59050|WB:WBGene00000137|RGD:1306049|UniProtKB:Q6QHF9|UniProtKB:O60341|MGI:MGI:1916983|UniProtKB:Q0J954|MGI:MGI:109552|UniProtKB:Q7X809|MGI:MGI:2140628|UniProtKB:Q96RQ9|PomBase:SPBC146.09c|SGD:S000004622|MGI:MGI:2445356|UniProtKB:Q8NB78|AGI_LocusCode:AT2G43020|UniProtKB:O64411|AGI_LocusCode:AT1G65840|UniProtKB:Q9NWM0|AGI_LocusCode:AT4G29720	taxon:	20260528
PTHR10742	PTN000843494	GO:0001716	F	IBD	false	MGI:MGI:2140628|MGI:MGI:109552|UniProtKB:Q96RQ9	taxon:	20260528
PTHR10742	PTN000843494	GO:0009063	P	IBD	false	MGI:MGI:2140628|UniProtKB:Q96RQ9	taxon:	20260528
PTHR10742	PTN000843672	GO:0005777	C	IBD	false	AGI_LocusCode:AT1G65840|UniProtKB:Q0J954|UniProtKB:Q7X809|UniProtKB:Q7XR46|AGI_LocusCode:AT3G59050	taxon:3193	20171019
PTHR10742	PTN002243104	GO:0006598	P	IBD	false	UniProtKB:Q0J290|UniProtKB:O64411|AGI_LocusCode:AT5G13700	taxon:2759	20231121
PTHR10742	PTN002451970	GO:0016491	F	IBD	false	UniProtKB:P28554|RGD:1310543|UniProtKB:P56602|MGI:MGI:104968|UniProtKB:P50336|AGI_LocusCode:AT4G14210|SGD:S000000816|AGI_LocusCode:AT3G04870|PomBase:SPAC23E2.02|UniProtKB:Q94IG7	taxon:	20260828
PTHR10742	PTN002582675	GO:0046208	P	IBD	false	MGI:MGI:2445356|RGD:1306049|UniProtKB:Q9NWM0	taxon:117571	20241119
PTHR10742	PTN004187629	GO:0046592	F	IBD	false	UniProtKB:O64411|AGI_LocusCode:AT5G13700|UniProtKB:Q0J290	taxon:	20260528
PTHR10742	PTN004187732	GO:0003682	F	IBD	false	MGI:MGI:1196256|UniProtKB:O60341|RGD:1562975	taxon:33154	20240729
PTHR10742	PTN004187732	GO:0050660	F	IBD	false	UniProtKB:O60341	taxon:33154	20171019
PTHR10742	PTN004187732	GO:0140682	F	IBD	false	MGI:MGI:1196256|WB:WBGene00005010|FB:FBgn0260397|UniProtKB:O60341	taxon:33154	20240709
PTHR10742	PTN004187732	GO:0040029	P	IBD	false	FB:FBgn0260397|WB:WBGene00005010	taxon:33154	20241119
PTHR10742	PTN008310288	GO:0000785	C	IBD	false	MGI:MGI:1196256|RGD:1562975|UniProtKB:O60341	taxon:	20240729
PTHR10742	PTN008310288	GO:0005634	C	IBD	false	WB:WBGene00005010|MGI:MGI:1196256|UniProtKB:O60341|FB:FBgn0260397	taxon:	20250411
