family	node	go_id	aspect	evidence	negated	seeds	taxon	date
PTHR47901	PTN000047947	GO:0005737	C	IBD	false	UniProtKB:Q95ND5|FB:FBgn0019972|MGI:MGI:1261423|RGD:61867|WB:WBGene00000417|UniProtKB:Q92851|UniProtKB:Q6UXS9|MGI:MGI:97295|MGI:MGI:107700|UniProtKB:P55212|UniProtKB:P49662|MGI:MGI:107739|MGI:MGI:1277950|UniProtKB:P51878|FB:FBgn0010501|UniProtKB:P42575|MGI:MGI:1312922|UniProtKB:P31944|ZFIN:ZDB-GENE-000616-3|UniProtKB:P55211|RGD:2275|UniProtKB:O15519|UniProtKB:Q14790|MGI:MGI:1335092|FB:FBgn0020381|RGD:620945|FB:FBgn0028381|UniProtKB:Q8MKI5|ZFIN:ZDB-GENE-020812-1|FB:FBgn0033051|UniProtKB:P55210|MGI:MGI:1336166|UniProtKB:P42574	taxon:	20260528
PTHR47901	PTN000047947	GO:0004197	F	IBD	false	MGI:MGI:107700|MGI:MGI:97295|UniProtKB:Q92851|WB:WBGene00000417|MGI:MGI:1261423|FB:FBgn0019972|UniProtKB:P55211|ZFIN:ZDB-GENE-000616-3|MGI:MGI:1312922|UniProtKB:P42575|FB:FBgn0010501|UniProtKB:A0A1D5PPP7|UniProtKB:P51878|MGI:MGI:1277950|MGI:MGI:107739|UniProtKB:P49662|UniProtKB:P55212|MGI:MGI:109383|FB:FBgn0028381|FB:FBgn0020381|RGD:620945|MGI:MGI:1335092|UniProtKB:Q14790|UniProtKB:P42574|UniProtKB:P55210|UniProtKB:F1NV61|FB:FBgn0033659|ZFIN:ZDB-GENE-020812-1	taxon:	20260828
PTHR47901	PTN000047947	GO:0006915	P	IBD	false	MGI:MGI:1312922|UniProtKB:P42575|FB:FBgn0010501|UniProtKB:P55211|MGI:MGI:107739|UniProtKB:P49662|UniProtKB:P55212|ZFIN:ZDB-GENE-011210-1|MGI:MGI:1277950|UniProtKB:A0A1D5PPP7|MGI:MGI:97295|ZFIN:ZDB-GENE-030825-3|RGD:620944|FB:FBgn0019972|MGI:MGI:1261423|WB:WBGene00000417|RGD:61867|UniProtKB:P42574|UniProtKB:P55210|FB:FBgn0033051|FB:FBgn0033659|MGI:MGI:109383|UniProtKB:Q8MKI5|RGD:621758|UniProtKB:Q14790|RGD:2275|FB:FBgn0028381|FB:FBgn0020381	taxon:	20260828
PTHR47901	PTN000047947	GO:0043525	P	IBD	false	WB:WBGene00000417|MGI:MGI:1277950|RGD:620945|RGD:2275|RGD:69274|RGD:70967	taxon:	20230614
PTHR47901	PTN001030467	GO:0005737	C	IBD	false	MGI:MGI:1336168|FB:FBgn0026404	taxon:6072	20240924
PTHR47901	PTN001030467	GO:2001235	P	IBD	false	MGI:MGI:1336168	taxon:6072	20240924
PTHR47901	PTN002235080	GO:0008047	F	IBD	false	FB:FBgn0020381|WB:WBGene00000417	taxon:1206794	20250902
PTHR47901	PTN002235080	GO:0006508	P	IBD	false	WB:WBGene00000417|FB:FBgn0020381	taxon:1206794	20250411
PTHR47901	PTN002235080	GO:0097194	P	IBD	false	WB:WBGene00000417	taxon:1206794	20230905
PTHR47901	PTN002572974	GO:0008630	P	IBD	false	ZFIN:ZDB-GENE-030825-3	taxon:117571	20200312
PTHR47901	PTN002572974	GO:0097192	P	IBD	false	MGI:MGI:97295	taxon:117571	20200312
PTHR47901	PTN002572986	GO:0008630	P	IBD	false	UniProtKB:P55211	taxon:117571	20200312
PTHR47901	PTN002573059	GO:0072558	C	IBD	false	ZFIN:ZDB-GENE-020812-1|UniProtKB:P51878|ZFIN:ZDB-GENE-000616-3	taxon:117571	20230905
PTHR47901	PTN002573059	GO:0050729	P	IBD	false	UniProtKB:P49662|MGI:MGI:107700	taxon:117571	20250902
PTHR47901	PTN002573059	GO:0070269	P	IBD	false	ZFIN:ZDB-GENE-000616-3|MGI:MGI:107700|ZFIN:ZDB-GENE-020812-1|UniProtKB:P49662	taxon:117571	20260508
PTHR47901	PTN008306143	GO:0005829	C	IBD	false	UniProtKB:P31944|UniProtKB:P55211|MGI:MGI:107700|ZFIN:ZDB-GENE-000616-3|UniProtKB:P49662|ZFIN:ZDB-GENE-020812-1|UniProtKB:P51878|MGI:MGI:1277950	taxon:	20260528
PTHR47901	PTN008720308	GO:0004197	F	IBD	false	MGI:MGI:96544|UniProtKB:P29466	taxon:33511	20250522
PTHR47901	PTN008720308	GO:0016485	P	IBD	false	UniProtKB:P29466|MGI:MGI:96544	taxon:33511	20250522
PTHR47901	PTN008720308	GO:0043065	P	IBD	false	RGD:2274	taxon:33511	20260828
PTHR47901	PTN008720309	GO:0072557	C	IBD	false	MGI:MGI:96544	taxon:32523	20170228
PTHR47901	PTN008720309	GO:0072559	C	IBD	false	UniProtKB:P29466	taxon:32523	20170228
PTHR47901	PTN008720309	GO:0097169	C	IBD	false	UniProtKB:P29466	taxon:32523	20170228
PTHR47901	PTN009213768	GO:0050727	P	IBD	false	UniProtKB:P29466|MGI:MGI:96544	taxon:	20250522
