family	node	go_id	aspect	evidence	negated	seeds	taxon	date
PTHR32194	PTN000175449	GO:0004175	F	IBD	false	dictyBase:DDB_G0267390|SGD:S000003538|UniProtKB:P28072	taxon:2759	20260528
PTHR32194	PTN000175545	GO:0004175	F	IBD	false	SGD:S000005683|dictyBase:DDB_G0283679|UniProtKB:Q99436	taxon:2759	20260528
PTHR32194	PTN000175708	GO:0004175	F	IBD	false	dictyBase:DDB_G0293784|SGD:S000006307|UniProtKB:P28074	taxon:2759	20260528
PTHR32194	PTN002613347	GO:0005829	C	IBD	false	UniProtKB:P28065|UniProtKB:P28072|UniProtKB:Q99436|dictyBase:DDB_G0273163	taxon:	20231012
PTHR32194	PTN002613347	GO:0019774	C	IBD	false	UniProtKB:Q58634|PomBase:SPBC577.10|dictyBase:DDB_G0269472|SGD:S000001946|dictyBase:DDB_G0267390|dictyBase:DDB_G0272969|UniProtKB:D6XEX9|PomBase:SPAC31A2.04c|SGD:S000000137|SGD:S000005683|SGD:S000000896|PomBase:SPBC4C3.10c|PomBase:SPAC4A8.13c|dictyBase:DDB_G0283679|SGD:S000003538|SGD:S000000814|SGD:S000006307|dictyBase:DDB_G0269772|PomBase:SPAC23D3.07|dictyBase:DDB_G0293784|dictyBase:DDB_G0273163	taxon:	20220414
PTHR32194	PTN002613348	GO:0005634	C	IBD	false	dictyBase:DDB_G0267390|dictyBase:DDB_G0269472|UniProtKB:P49720|UniProtKB:P49721|UniProtKB:Q8IJT1|UniProtKB:Q57X95|SGD:S000005683|UniProtKB:D6XEX9|dictyBase:DDB_G0272969|SGD:S000000814|dictyBase:DDB_G0283679|UniProtKB:P28072|dictyBase:DDB_G0273163|dictyBase:DDB_G0293784|UniProtKB:Q99436|dictyBase:DDB_G0269772|UniProtKB:P28070|UniProtKB:P28074	taxon:	20250902
PTHR32194	PTN004275421	GO:0004175	F	IBD	false	UniProtKB:Q58634	taxon:	20220114
PTHR32194	PTN008521424	GO:0043161	P	IBD	false	MGI:MGI:1194513|SGD:S000000137|SGD:S000005683|FB:FBgn0026380|FB:FBgn0029134|SGD:S000001946|SGD:S000004931|FB:FBgn0263121|SGD:S000003367|UniProtKB:P49721|UniProtKB:Q5B698|FB:FBgn0023175|SGD:S000006307|UniProtKB:P25788|SGD:S000003538|UniProtKB:P25786|SGD:S000003485|FB:FBgn0086134|UniProtKB:O14818|UniProtKB:P28072|UniProtKB:P60900|SGD:S000000896|UniProtKB:P25787|SGD:S000002979|UniProtKB:P28066|FB:FBgn0032596|UniProtKB:P49720|SGD:S000005398|FB:FBgn0023174|UniProtKB:Q99436|FB:FBgn0002284|SGD:S000004557|UniProtKB:P28065|FB:FBgn0016697|UniProtKB:P28070|SGD:S000005889|UniProtKB:P28074|SGD:S000000814|UniProtKB:P28062|UniProtKB:P25789	taxon:2037	20251218
PTHR32194	PTN008645198	GO:0005737	C	IBD	false	UniProtKB:P20618|UniProtKB:Q8I5B6|UniProtKB:P0A7B8|UniProtKB:Q383Q5	taxon:	20250904
PTHR32194	PTN008645198	GO:0030163	P	IBD	false	UniProtKB:P0A7B8|UniProtKB:P20618	taxon:	20260529
PTHR32194	PTN008645201	GO:0005634	C	IBD	false	UniProtKB:P20618	taxon:2759	20230720
PTHR32194	PTN008645201	GO:0005839	C	IBD	false	UniProtKB:P20618|MGI:MGI:104884|PomBase:SPAC22F8.06	taxon:2759	20230720
