family	node	go_id	aspect	evidence	negated	seeds	taxon	date
PTHR11685	PTN000188395	GO:0000151	C	IBD	false	UniProtKB:O60260|WB:WBGene00003967|UniProtKB:Q9Y4X5|UniProtKB:O95376	taxon:	20231108
PTHR11685	PTN000188395	GO:0005737	C	IBD	false	UniProtKB:O95376|UniProtKB:Q6ZMZ0|WB:WBGene00003967|UniProtKB:Q8TC41|MGI:MGI:1922484|FB:FBgn0041100|UniProtKB:Q7Z419|UniProtKB:O60260|FB:FBgn0017418|UniProtKB:Q9P2G1|AGI_LocusCode:AT3G43750|UniProtKB:Q75LV6|UniProtKB:Q9Y4X5|RGD:61797|UniProtKB:Q9UBS8|MGI:MGI:1355296|WB:WBGene00016158|ZFIN:ZDB-GENE-050417-109|AGI_LocusCode:AT2G26130|UniProtKB:P50876	taxon:	20260828
PTHR11685	PTN000188395	GO:0031624	F	IBD	false	UniProtKB:O60260|FB:FBgn0017418|WB:WBGene00003967|UniProtKB:Q9Y4X5|UniProtKB:O95376	taxon:	20250902
PTHR11685	PTN000188395	GO:0061630	F	IBD	false	RGD:61797|SGD:S000001725|UniProtKB:Q9Y4X5|UniProtKB:Q9UBS8|MGI:MGI:1355296|AGI_LocusCode:AT2G26130|UniProtKB:P50876|MGI:MGI:3610311|AGI_LocusCode:AT2G21420|AGI_LocusCode:AT3G43750|UniProtKB:Q75LV6|FB:FBgn0041100|UniProtKB:Q7Z419|FB:FBgn0017418|UniProtKB:O60260|UniProtKB:O95376|UniProtKB:Q6ZMZ0|WB:WBGene00003967	taxon:	20260828
PTHR11685	PTN000188395	GO:0006511	P	IBD	false	WB:WBGene00003967|UniProtKB:O95376|MGI:MGI:1344361|AGI_LocusCode:AT2G26130|UniProtKB:Q7Z419|FB:FBgn0017418|UniProtKB:O60260|MGI:MGI:1344363|FB:FBgn0041100|UniProtKB:Q9UBS8	taxon:	20241120
PTHR11685	PTN000188399	GO:0005783	C	IBD	false	UniProtKB:O60260|RGD:61797|MGI:MGI:1355296	taxon:33213	20260528
PTHR11685	PTN000188399	GO:0005794	C	IBD	false	RGD:61797|UniProtKB:O60260	taxon:33213	20200316
PTHR11685	PTN000188399	GO:0005829	C	IBD	false	UniProtKB:O60260|RGD:61797	taxon:33213	20200316
PTHR11685	PTN000188399	GO:0000423	P	IBD	false	WB:WBGene00003967|UniProtKB:O60260|RGD:61797|FB:FBgn0041100|MGI:MGI:1355296	taxon:33213	20241120
PTHR11685	PTN000188399	GO:0050804	P	IBD	false	MGI:MGI:1355296|RGD:61797|UniProtKB:O60260	taxon:33213	20250403
PTHR11685	PTN000188512	GO:0005634	C	IBD	false	FB:FBgn0017418|UniProtKB:Q9Y4X5|WB:WBGene00016158	taxon:33213	20260528
PTHR11685	PTN002617979	GO:0005794	C	IBD	false	UniProtKB:P50876	taxon:117571	20200316
PTHR11685	PTN002617988	GO:0031966	C	IBD	false	UniProtKB:Q7Z419	taxon:117571	20200316
PTHR11685	PTN008523768	GO:0044194	C	IBD	false	MGI:MGI:1922484	taxon:32523	20170228
