family	node	go_id	aspect	evidence	negated	seeds	taxon	date
PTHR14614	PTN000378681	GO:0008276	F	IBD	false	UniProtKB:Q96G04|UniProtKB:Q8WXB1|SGD:S000004275|UniProtKB:Q9H867|MGI:MGI:2684917|SGD:S000001372|UniProtKB:Q96AZ1|MGI:MGI:3611450|UniProtKB:Q5VZV1|SGD:S000003890|UniProtKB:O95568|SGD:S000000475|MGI:MGI:1921569|MGI:MGI:3645330	taxon:	20260529
PTHR14614	PTN000378682	GO:0005634	C	IBD	false	UniProtKB:Q86XA0|MGI:MGI:1921569	taxon:2759	20260529
PTHR14614	PTN000378682	GO:0005737	C	IBD	false	MGI:MGI:1921569|UniProtKB:Q86XA0	taxon:2759	20220414
PTHR14614	PTN000378684	GO:0035642	F	IBD	false	MGI:MGI:1921569	taxon:33213	20240604
PTHR14614	PTN000378684	GO:0040029	P	IBD	false	MGI:MGI:1921569	taxon:33213	20240604
PTHR14614	PTN000378734	GO:0005829	C	IBD	false	UniProtKB:Q9H867	taxon:	20230926
PTHR14614	PTN000378734	GO:0032991	C	IBD	false	UniProtKB:Q96AZ1|UniProtKB:Q8WXB1|UniProtKB:Q9H867	taxon:	20260529
PTHR14614	PTN000473396	GO:0006417	P	IBD	false	SGD:S000001372|UniProtKB:O95568	taxon:2759	20240604
PTHR14614	PTN000473397	GO:0005634	C	IBD	false	UniProtKB:O95568	taxon:	20230926
PTHR14614	PTN000473397	GO:0018064	F	IBD	false	SGD:S000001372|UniProtKB:O95568	taxon:	20210530
PTHR14614	PTN001026747	GO:0016279	F	IBD	false	MGI:MGI:3645330|UniProtKB:Q8WXB1|UniProtKB:Q96AZ1	taxon:6072	20240516
PTHR14614	PTN002307890	GO:0016279	F	IBD	false	UniProtKB:Q96G04|SGD:S000003890	taxon:33154	20240604
PTHR14614	PTN007640416	GO:0032991	C	IBD	false	UniProtKB:Q96G04|UniProtKB:P0C5J1	taxon:	20230926
PTHR14614	PTN008556360	GO:0016279	F	IBD	false	UniProtKB:Q9H867|MGI:MGI:2684917	taxon:6072	20260529
