family	node	go_id	aspect	evidence	negated	seeds	taxon	date
PTHR24098	PTN000645840	GO:0005929	C	IBD	false	UniProtKB:A8B9C5|MGI:MGI:1915509|WB:WBGene00000484|FB:FBgn0032891	taxon:2759	20240206
PTHR24098	PTN000645840	GO:0030992	C	IBD	false	MGI:MGI:1915509|UniProtKB:Q9P2H3	taxon:2759	20211217
PTHR24098	PTN000645840	GO:0060271	P	IBD	false	UniProtKB:Q388A9|MGI:MGI:1915509|WB:WBGene00000484|ZFIN:ZDB-GENE-041212-50|FB:FBgn0032891|Xenbase:XB-GENE-1014836	taxon:2759	20250903
PTHR24098	PTN000647161	GO:0005929	C	IRD	true	PANTHER:PTN000645840	taxon:32524	20240206
PTHR24098	PTN000647161	GO:0030992	C	IKR	true	PANTHER:PTN000645840	taxon:32524	20211217
PTHR24098	PTN000647161	GO:0061630	F	IBD	false	UniProtKB:Q8IWR1|MGI:MGI:1914199	taxon:32524	20260529
PTHR24098	PTN000647161	GO:0043124	P	IBD	false	UniProtKB:Q8IWR1|MGI:MGI:1914199	taxon:32524	20190325
PTHR24098	PTN000647161	GO:0045087	P	IBD	false	MGI:MGI:1914199	taxon:32524	20260529
PTHR24098	PTN000647161	GO:0060271	P	IRD	true	PANTHER:PTN000645840	taxon:32524	20250903
PTHR24098	PTN002787983	GO:0005813	C	IBD	false	MGI:MGI:1915509	taxon:117571	20240305
