family	node	go_id	aspect	evidence	negated	seeds	taxon	date
PTHR23115	PTN000114732	GO:0004020	F	IBD	false	UniProtKB:P0A6J1|AGI_LocusCode:AT3G03900|AGI_LocusCode:AT5G67520|UniProtKB:P9WNM5|MGI:MGI:1330223|AGI_LocusCode:AT2G14750|WB:WBGene00004091|MGI:MGI:1330587|SGD:S000001484|UniProtKB:O43252	taxon:2	20260528
PTHR23115	PTN000561878	GO:0003924	F	IBD	false	WB:WBGene00001168|UniProtKB:Q8IYD1|UniProtKB:P68104|SGD:S000002579|SGD:S000001792|UniProtKB:P15170|PomBase:SPCC584.04	taxon:	20250903
PTHR23115	PTN000561878	GO:0006412	P	IBD	false	dictyBase:DDB_G0269134|dictyBase:DDB_G0269136|UniProtKB:P68104|SGD:S000002579|UniProtKB:P15170|UniProtKB:Q8IYD1|MGI:MGI:1096317|PomBase:SPCC584.04|PomBase:SPBC839.15c|SGD:S000000322|SGD:S000001792|UniProtKB:Q9Y450|PomBase:SPAC23A1.10|FB:FBgn0020443|PomBase:SPCC794.09c|CGD:CAL0000176993	taxon:	20250903
PTHR23115	PTN000562411	GO:0018444	C	IBD	false	UniProtKB:Q8IYD1|PomBase:SPCC584.04|SGD:S000002579|UniProtKB:P15170	taxon:2759	20251220
PTHR23115	PTN000562411	GO:0003747	F	IBD	false	SGD:S000002579|UniProtKB:P15170|CGD:CAL0000176993|UniProtKB:Q8IYD1	taxon:2759	20230603
PTHR23115	PTN000562411	GO:0006415	P	IBD	false	UniProtKB:Q8IYD1|CGD:CAL0000176993|FB:FBgn0020443|PomBase:SPCC584.04|SGD:S000002579|UniProtKB:P15170	taxon:2759	20251029
PTHR23115	PTN000562490	GO:0003746	F	IBD	false	dictyBase:DDB_G0269134|UniProtKB:P68104|SGD:S000000322|dictyBase:DDB_G0269136|MGI:MGI:1096317	taxon:2759	20230603
PTHR23115	PTN000562490	GO:0006414	P	IBD	false	MGI:MGI:1096317|PomBase:SPAC23A1.10|PomBase:SPCC794.09c|dictyBase:DDB_G0269136|SGD:S000000322|UniProtKB:P68104|PomBase:SPBC839.15c|dictyBase:DDB_G0269134	taxon:2759	20230603
PTHR23115	PTN007734730	GO:0072344	P	IBD	false	SGD:S000001792|UniProtKB:Q9Y450	taxon:2759	20251029
PTHR23115	PTN008591031	GO:0006790	P	IBD	false	UniProtKB:P23845	taxon:2	20240206
