family	node	go_id	aspect	evidence	negated	seeds	taxon	date
PTHR23003	PTN000391532	GO:0005681	C	IBD	false	UniProtKB:P62995|RGD:1306751|UniProtKB:P38159	taxon:2759	20180406
PTHR23003	PTN000391532	GO:0000398	P	IBD	false	RGD:1565256|UniProtKB:P62995|RGD:1306751|UniProtKB:Q13595|FB:FBgn0003742	taxon:2759	20250904
PTHR23003	PTN000543776	GO:1990904	C	IBD	false	SGD:S000006316|FB:FBgn0267790	taxon:2759	20251220
PTHR23003	PTN000543777	GO:0006364	P	IBD	false	SGD:S000006316|ZFIN:ZDB-GENE-030131-6986	taxon:33154	20260115
PTHR23003	PTN000543777	GO:0071028	P	IBD	false	UniProtKB:A0A0D1DZT6|SGD:S000000517|SGD:S000004949	taxon:33154	20260115
PTHR23003	PTN000567445	GO:0016607	C	IBD	false	RGD:1359422|UniProtKB:Q08170|UniProtKB:Q96PK6|AGI_LocusCode:AT1G55310|MGI:MGI:98285|AGI_LocusCode:AT1G23860|AGI_LocusCode:AT3G55460|UniProtKB:Q07955|FB:FBgn0265298|AGI_LocusCode:AT4G25500|AGI_LocusCode:AT3G13570|UniProtKB:Q13247|MGI:MGI:98283|AGI_LocusCode:AT2G37340|AGI_LocusCode:AT5G64200|UniProtKB:Q9BWF3|AGI_LocusCode:AT5G18810|MGI:MGI:98284|AGI_LocusCode:AT1G02840|UniProtKB:Q57YE1|AGI_LocusCode:AT4G31580|AGI_LocusCode:AT1G09140|AGI_LocusCode:AT5G52040|MGI:MGI:98287|AGI_LocusCode:AT3G61860|MGI:MGI:1333805|UniProtKB:O75494|UniProtKB:Q01130|UniProtKB:Q586R7|UniProtKB:P84103	taxon:	20260601
PTHR23003	PTN001124014	GO:0016973	P	IBD	false	SGD:S000000517	taxon:2952368	20170828
PTHR23003	PTN002345455	GO:0005634	C	IBD	false	SGD:S000006316|PomBase:SPBC16A3.18|UniProtKB:Q382D7|UniProtKB:Q382D5|UniProtKB:Q8IJI0|CGD:CAL0000201005|SGD:S000000517|FB:FBgn0004587|PomBase:SPAC12G12.03|UniProtKB:Q38AR0|PomBase:SPAC16.02c|FB:FBgn0267790|SGD:S000002840|UniProtKB:Q8I3T5|UniProtKB:A0A0D1DZT6|SGD:S000004949|SGD:S000001026	taxon:	20250903
PTHR23003	PTN002345455	GO:0005737	C	IBD	false	AGI_LocusCode:AT4G09040|UniProtKB:Q382D5|UniProtKB:Q382D7|UniProtKB:Q389P7|PomBase:SPBC16A3.18|SGD:S000003969|SGD:S000004949|SGD:S000001026|SGD:S000000147|UniProtKB:Q8I3T5|AGI_LocusCode:AT2G35410|SGD:S000002840|UniProtKB:Q38D54|FB:FBgn0267790|SGD:S000000517|PomBase:SPAC12G12.03	taxon:	20260828
PTHR23003	PTN002345455	GO:0003729	F	IBD	false	SGD:S000001026|SGD:S000004949|AGI_LocusCode:AT2G35410|FB:FBgn0267790|UniProtKB:Q38D54|SGD:S000002840|PomBase:SPAC16.02c|RGD:1561347|SGD:S000000517|FB:FBgn0004587|AGI_LocusCode:AT4G09040|ZFIN:ZDB-GENE-030131-591|UniProtKB:Q382D7|UniProtKB:Q382D5|UniProtKB:Q389P7	taxon:	20260828
PTHR23003	PTN002366207	GO:0003723	F	IBD	false	AGI_LocusCode:AT3G53460|AGI_LocusCode:AT5G50250|AGI_LocusCode:AT1G60000|dictyBase:DDB_G0284167|AGI_LocusCode:AT2G37220|AGI_LocusCode:AT3G52150|AGI_LocusCode:AT3G52380|AGI_LocusCode:AT1G01080|AGI_LocusCode:AT4G24770	taxon:2759	20260828
PTHR23003	PTN008729355	GO:0005634	C	IBD	false	UniProtKB:Q9P2K5|UniProtKB:P52272	taxon:	20221201
PTHR23003	PTN008729719	GO:0048027	F	IBD	false	UniProtKB:P19338	taxon:33213	20250522
PTHR23003	PTN009063129	GO:0003729	F	IBD	false	FB:FBgn0030479|AGI_LocusCode:AT3G49430|AGI_LocusCode:AT3G61860|AGI_LocusCode:AT2G24590|FB:FBgn0011305|UniProtKB:Q586R7|ZFIN:ZDB-GENE-030131-3019|UniProtKB:Q9BWF3|UniProtKB:Q57YE1|AGI_LocusCode:AT1G02840|AGI_LocusCode:AT3G53500|MGI:MGI:1929092|AGI_LocusCode:AT4G31580|FB:FBgn0028554|FB:FBgn0283477|UniProtKB:Q57VT4|AGI_LocusCode:AT5G52040|RGD:1309233|FB:FBgn0265298|AGI_LocusCode:AT3G13570|MGI:MGI:98283|AGI_LocusCode:AT5G64200|AGI_LocusCode:AT2G37340|FB:FBgn0260944|MGI:MGI:1100865|UniProtKB:Q07955|AGI_LocusCode:AT1G23860	taxon:	20250903
PTHR23003	PTN009063129	GO:0000381	P	IBD	false	FB:FBgn0011305|UniProtKB:Q8WXF0|FB:FBgn0028554|UniProtKB:Q13247|FB:FBgn0283477|FB:FBgn0030479|FB:FBgn0260944|MGI:MGI:1100865|UniProtKB:Q9BWF3|MGI:MGI:98284|FB:FBgn0265298	taxon:	20250403
